#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
IFNG	ICAM1	9606.ENSP00000229135	9606.ENSP00000264832	0	0	0	0	0.061	0.164	0	0.885	0.902
IFNG	TLR2	9606.ENSP00000229135	9606.ENSP00000260010	0	0	0	0	0.060	0	0	0.916	0.918
IFNG	CCR5	9606.ENSP00000229135	9606.ENSP00000292303	0	0	0	0	0.186	0	0	0.906	0.920
IFNG	CD40	9606.ENSP00000229135	9606.ENSP00000361359	0	0	0	0	0.056	0	0	0.926	0.927
IFNG	CD80	9606.ENSP00000229135	9606.ENSP00000264246	0	0	0	0	0.138	0	0	0.937	0.943
IFNG	CD86	9606.ENSP00000229135	9606.ENSP00000332049	0	0	0	0	0.229	0	0	0.929	0.943
IFNG	TLR4	9606.ENSP00000229135	9606.ENSP00000363089	0	0	0	0	0.056	0	0	0.945	0.946
IFNG	IL18	9606.ENSP00000229135	9606.ENSP00000280357	0	0	0	0	0.104	0	0	0.945	0.949
IFNG	CTLA4	9606.ENSP00000229135	9606.ENSP00000497102	0	0	0	0	0.302	0	0	0.933	0.951
IFNG	CD28	9606.ENSP00000229135	9606.ENSP00000324890	0	0	0	0	0.123	0	0	0.950	0.954
IFNG	CXCL8	9606.ENSP00000229135	9606.ENSP00000306512	0	0	0.281	0	0.152	0	0	0.942	0.961
IFNG	IL1A	9606.ENSP00000229135	9606.ENSP00000263339	0	0	0	0	0.166	0	0	0.966	0.971
IFNG	IL17A	9606.ENSP00000229135	9606.ENSP00000497968	0	0	0	0	0.134	0	0	0.975	0.978
IFNG	FOXP3	9606.ENSP00000229135	9606.ENSP00000365380	0	0	0	0	0.114	0.301	0.500	0.950	0.982
IFNG	IL6	9606.ENSP00000229135	9606.ENSP00000385675	0	0	0	0	0.128	0	0	0.981	0.983
IFNG	STAT1	9606.ENSP00000229135	9606.ENSP00000354394	0	0	0	0	0.131	0	0.500	0.971	0.986
IFNG	IL4	9606.ENSP00000229135	9606.ENSP00000231449	0	0	0	0	0.110	0	0	0.990	0.990
IFNG	TNF	9606.ENSP00000229135	9606.ENSP00000398698	0	0	0	0	0.202	0	0	0.990	0.991
IFNG	JAK1	9606.ENSP00000229135	9606.ENSP00000499900	0	0	0	0	0.057	0	0.900	0.939	0.993
IFNG	IL10	9606.ENSP00000229135	9606.ENSP00000412237	0	0	0	0	0.566	0	0	0.989	0.995
IFNG	JAK2	9606.ENSP00000229135	9606.ENSP00000371067	0	0	0	0	0.109	0	0.900	0.989	0.998
IFNG	IL1B	9606.ENSP00000229135	9606.ENSP00000263341	0	0	0	0	0.273	0	0	0.997	0.998
IL10	MIF	9606.ENSP00000412237	9606.ENSP00000215754	0	0	0	0	0.107	0	0	0.633	0.659
IL10	TGFB1	9606.ENSP00000412237	9606.ENSP00000221930	0	0	0	0	0	0	0.400	0.891	0.932
IL10	NFKB1	9606.ENSP00000412237	9606.ENSP00000226574	0	0	0	0	0.075	0	0	0.872	0.877
IL10	IL2	9606.ENSP00000412237	9606.ENSP00000226730	0	0	0	0	0.056	0	0	0.963	0.964
IL10	IFNG	9606.ENSP00000412237	9606.ENSP00000229135	0	0	0	0	0.566	0	0	0.989	0.995
IL10	IL12B	9606.ENSP00000412237	9606.ENSP00000231228	0	0	0	0	0.147	0	0.400	0.507	0.725
IL10	IL4	9606.ENSP00000412237	9606.ENSP00000231449	0	0	0	0	0.043	0	0	0.986	0.986
IL10	TLR2	9606.ENSP00000412237	9606.ENSP00000260010	0	0	0	0	0.090	0.062	0	0.952	0.956
IL10	IL1A	9606.ENSP00000412237	9606.ENSP00000263339	0	0	0	0	0.209	0	0.400	0.944	0.971
IL10	IL1B	9606.ENSP00000412237	9606.ENSP00000263341	0	0	0	0	0.409	0	0.400	0.978	0.991
IL10	CD80	9606.ENSP00000412237	9606.ENSP00000264246	0	0	0	0	0.182	0	0.400	0.928	0.962
IL10	ICAM1	9606.ENSP00000412237	9606.ENSP00000264832	0	0	0	0	0.056	0	0.400	0.794	0.873
IL10	IL18	9606.ENSP00000412237	9606.ENSP00000280357	0	0	0	0	0.165	0	0.400	0.917	0.955
IL10	CCR5	9606.ENSP00000412237	9606.ENSP00000292303	0	0	0	0	0.134	0	0.400	0.784	0.878
IL10	VCAM1	9606.ENSP00000412237	9606.ENSP00000294728	0	0	0	0	0.056	0	0	0.721	0.726
IL10	CXCL8	9606.ENSP00000412237	9606.ENSP00000306512	0	0	0	0	0.147	0	0.400	0.946	0.970
IL10	CD28	9606.ENSP00000412237	9606.ENSP00000324890	0	0	0	0	0.098	0	0	0.917	0.922
IL10	CD86	9606.ENSP00000412237	9606.ENSP00000332049	0	0	0	0	0.207	0	0.400	0.934	0.966
IL10	PTPN22	9606.ENSP00000412237	9606.ENSP00000352833	0	0	0	0	0.048	0	0	0.468	0.472
IL10	DPP4	9606.ENSP00000412237	9606.ENSP00000353731	0	0	0	0	0.108	0	0	0.505	0.539
IL10	STAT1	9606.ENSP00000412237	9606.ENSP00000354394	0	0	0	0	0.059	0.046	0	0.862	0.865
IL10	PTGS1	9606.ENSP00000412237	9606.ENSP00000354612	0	0	0	0	0	0	0	0.440	0.440
IL10	TLR1	9606.ENSP00000412237	9606.ENSP00000354932	0	0	0	0	0.114	0.062	0	0.771	0.793
IL10	PTGS2	9606.ENSP00000412237	9606.ENSP00000356438	0	0	0	0	0.056	0	0	0.786	0.789
IL10	CD40	9606.ENSP00000412237	9606.ENSP00000361359	0	0	0	0	0.049	0	0	0.900	0.901
IL10	TLR4	9606.ENSP00000412237	9606.ENSP00000363089	0	0	0	0	0.068	0.079	0	0.939	0.943
IL10	ALOX5	9606.ENSP00000412237	9606.ENSP00000363512	0	0	0	0	0.050	0	0	0.435	0.440
IL10	FOXP3	9606.ENSP00000412237	9606.ENSP00000365380	0	0	0	0	0.105	0	0	0.952	0.955
IL10	GATA3	9606.ENSP00000412237	9606.ENSP00000368632	0	0	0	0	0.086	0	0	0.748	0.759
IL10	JAK2	9606.ENSP00000412237	9606.ENSP00000371067	0	0	0	0	0.067	0.052	0	0.832	0.838
IL10	FKBP1A	9606.ENSP00000412237	9606.ENSP00000383003	0	0	0	0	0	0	0	0.458	0.457
IL10	IL6	9606.ENSP00000412237	9606.ENSP00000385675	0	0	0	0	0.130	0	0.800	0.988	0.997
IL10	CXCR4	9606.ENSP00000412237	9606.ENSP00000386884	0	0	0	0	0.042	0	0	0.680	0.680
IL10	TNF	9606.ENSP00000412237	9606.ENSP00000398698	0	0	0	0	0.234	0	0.400	0.984	0.992
IL10	TNFAIP3	9606.ENSP00000412237	9606.ENSP00000481570	0	0	0	0	0.056	0	0	0.472	0.480
IL10	JAK3	9606.ENSP00000412237	9606.ENSP00000432511	0	0	0	0	0.105	0.052	0	0.530	0.566
IL10	CTLA4	9606.ENSP00000412237	9606.ENSP00000497102	0	0	0	0	0.119	0	0	0.915	0.922
IL10	TYK2	9606.ENSP00000412237	9606.ENSP00000431885	0	0	0	0	0.055	0.052	0.500	0.919	0.958
IL10	JAK1	9606.ENSP00000412237	9606.ENSP00000499900	0	0	0	0	0.055	0.052	0.500	0.953	0.976
IL10	IL17A	9606.ENSP00000412237	9606.ENSP00000497968	0	0	0	0	0.119	0	0.400	0.965	0.980
IL12B	IL2	9606.ENSP00000231228	9606.ENSP00000226730	0	0	0	0	0.136	0	0	0.392	0.453
IL12B	IFNG	9606.ENSP00000231228	9606.ENSP00000229135	0	0	0.375	0	0.197	0	0	0.523	0.740
IL12B	CD80	9606.ENSP00000231228	9606.ENSP00000264246	0	0	0	0	0.236	0	0	0.259	0.411
IL12B	IL4	9606.ENSP00000231228	9606.ENSP00000231449	0	0	0	0	0.056	0	0	0.410	0.420
IL12B	JAK1	9606.ENSP00000231228	9606.ENSP00000499900	0	0	0	0	0.055	0	0.500	0.134	0.555
IL12B	CXCL8	9606.ENSP00000231228	9606.ENSP00000306512	0	0	0.208	0	0.074	0	0.400	0.228	0.615
IL12B	JAK2	9606.ENSP00000231228	9606.ENSP00000371067	0	0	0	0	0.088	0	0.540	0.209	0.639
IL12B	IL18	9606.ENSP00000231228	9606.ENSP00000280357	0	0	0	0	0.086	0	0.400	0.427	0.658
IL12B	IL1B	9606.ENSP00000231228	9606.ENSP00000263341	0	0	0	0	0.100	0	0.400	0.441	0.672
IL12B	IL1A	9606.ENSP00000231228	9606.ENSP00000263339	0	0	0	0	0.166	0	0.400	0.403	0.675
IL12B	IL6	9606.ENSP00000231228	9606.ENSP00000385675	0	0	0	0	0.101	0	0.400	0.474	0.691
IL12B	TNF	9606.ENSP00000231228	9606.ENSP00000398698	0	0	0	0	0.170	0	0.400	0.472	0.714
IL12B	IL10	9606.ENSP00000231228	9606.ENSP00000412237	0	0	0	0	0.147	0	0.400	0.507	0.725
IL12B	TYK2	9606.ENSP00000231228	9606.ENSP00000431885	0	0	0	0	0.055	0	0.540	0.513	0.769
IL17A	MIF	9606.ENSP00000497968	9606.ENSP00000215754	0	0	0	0	0	0	0	0.670	0.670
IL17A	TGFB1	9606.ENSP00000497968	9606.ENSP00000221930	0	0	0	0	0.046	0	0.400	0.844	0.903
IL17A	NFKB1	9606.ENSP00000497968	9606.ENSP00000226574	0	0	0	0	0.051	0	0	0.789	0.791
IL17A	IL2	9606.ENSP00000497968	9606.ENSP00000226730	0	0	0	0	0.344	0.623	0	0.942	0.984
IL17A	IFNG	9606.ENSP00000497968	9606.ENSP00000229135	0	0	0	0	0.134	0	0	0.975	0.978
IL17A	IL4	9606.ENSP00000497968	9606.ENSP00000231449	0	0	0	0	0.119	0	0	0.955	0.959
IL17A	TLR2	9606.ENSP00000497968	9606.ENSP00000260010	0	0	0	0	0	0	0	0.766	0.766
IL17A	IL1A	9606.ENSP00000497968	9606.ENSP00000263339	0	0	0	0	0.121	0	0	0.922	0.929
IL17A	IL1B	9606.ENSP00000497968	9606.ENSP00000263341	0	0	0	0	0.094	0	0	0.960	0.962
IL17A	CD80	9606.ENSP00000497968	9606.ENSP00000264246	0	0	0	0	0.061	0	0	0.805	0.809
IL17A	ICAM1	9606.ENSP00000497968	9606.ENSP00000264832	0	0	0	0	0.044	0	0	0.697	0.697
IL17A	IL18	9606.ENSP00000497968	9606.ENSP00000280357	0	0	0	0	0.067	0	0	0.830	0.835
IL17A	CCR5	9606.ENSP00000497968	9606.ENSP00000292303	0	0	0	0	0.045	0	0	0.759	0.760
IL17A	VCAM1	9606.ENSP00000497968	9606.ENSP00000294728	0	0	0	0	0	0	0	0.621	0.621
IL17A	CXCL8	9606.ENSP00000497968	9606.ENSP00000306512	0	0	0	0	0.060	0	0	0.923	0.924
IL17A	CD28	9606.ENSP00000497968	9606.ENSP00000324890	0	0	0	0	0.062	0	0	0.863	0.867
IL17A	CD86	9606.ENSP00000497968	9606.ENSP00000332049	0	0	0	0	0.068	0	0	0.745	0.752
IL17A	TRAF3IP2	9606.ENSP00000497968	9606.ENSP00000345984	0	0	0	0	0	0.292	0	0.796	0.849
IL17A	PTPN22	9606.ENSP00000497968	9606.ENSP00000352833	0	0	0	0	0.055	0	0	0.398	0.407
IL17A	DPP4	9606.ENSP00000497968	9606.ENSP00000353731	0	0	0	0	0.060	0	0	0.431	0.442
IL17A	STAT1	9606.ENSP00000497968	9606.ENSP00000354394	0	0	0	0	0	0.104	0	0.807	0.819
IL17A	TLR1	9606.ENSP00000497968	9606.ENSP00000354932	0	0	0	0	0	0	0	0.528	0.528
IL17A	PTGS2	9606.ENSP00000497968	9606.ENSP00000356438	0	0	0	0	0.059	0	0	0.635	0.642
IL17A	CD40	9606.ENSP00000497968	9606.ENSP00000361359	0	0	0	0	0.053	0	0	0.854	0.856
IL17A	TLR4	9606.ENSP00000497968	9606.ENSP00000363089	0	0	0	0	0	0	0	0.867	0.867
IL17A	FOXP3	9606.ENSP00000497968	9606.ENSP00000365380	0	0	0	0	0.125	0	0	0.948	0.953
IL17A	GATA3	9606.ENSP00000497968	9606.ENSP00000368632	0	0	0	0	0	0	0	0.793	0.793
IL17A	JAK2	9606.ENSP00000497968	9606.ENSP00000371067	0	0	0	0	0	0	0	0.599	0.599
IL17A	IL6	9606.ENSP00000497968	9606.ENSP00000385675	0	0	0	0	0.073	0	0.400	0.968	0.980
IL17A	CXCR4	9606.ENSP00000497968	9606.ENSP00000386884	0	0	0	0	0	0	0	0.581	0.581
IL17A	TNF	9606.ENSP00000497968	9606.ENSP00000398698	0	0	0	0	0.068	0	0	0.957	0.958
IL17A	IL10	9606.ENSP00000497968	9606.ENSP00000412237	0	0	0	0	0.119	0	0.400	0.965	0.980
IL17A	TYK2	9606.ENSP00000497968	9606.ENSP00000431885	0	0	0	0	0	0	0	0.583	0.583
IL17A	JAK3	9606.ENSP00000497968	9606.ENSP00000432511	0	0	0	0	0.044	0	0	0.528	0.529
IL17A	TNFAIP3	9606.ENSP00000497968	9606.ENSP00000481570	0	0	0	0	0.065	0	0	0.471	0.484
IL17A	CTLA4	9606.ENSP00000497968	9606.ENSP00000497102	0	0	0	0	0.079	0	0	0.875	0.880
IL17A	JAK1	9606.ENSP00000497968	9606.ENSP00000499900	0	0	0	0	0	0	0	0.598	0.598
IL18	MIF	9606.ENSP00000280357	9606.ENSP00000215754	0	0	0	0	0.087	0	0	0.541	0.563
IL18	TGFB1	9606.ENSP00000280357	9606.ENSP00000221930	0	0	0	0	0	0	0	0.628	0.628
IL18	NFKB1	9606.ENSP00000280357	9606.ENSP00000226574	0	0	0	0	0.053	0	0.900	0.799	0.979
IL18	IL2	9606.ENSP00000280357	9606.ENSP00000226730	0	0	0	0	0	0	0	0.815	0.815
IL18	IFNG	9606.ENSP00000280357	9606.ENSP00000229135	0	0	0	0	0.104	0	0	0.945	0.949
IL18	IL12B	9606.ENSP00000280357	9606.ENSP00000231228	0	0	0	0	0.086	0	0.400	0.427	0.658
IL18	IL4	9606.ENSP00000280357	9606.ENSP00000231449	0	0	0	0	0	0	0.400	0.836	0.897
IL18	BLK	9606.ENSP00000280357	9606.ENSP00000259089	0	0	0	0	0.052	0	0	0.448	0.455
IL18	TLR2	9606.ENSP00000280357	9606.ENSP00000260010	0	0	0	0	0.082	0	0	0.840	0.847
IL18	IL1A	9606.ENSP00000280357	9606.ENSP00000263339	0	0	0	0	0.066	0	0.500	0.994	0.997
IL18	IL1B	9606.ENSP00000280357	9606.ENSP00000263341	0	0	0	0	0.095	0.312	0.500	0.972	0.990
IL18	CD80	9606.ENSP00000280357	9606.ENSP00000264246	0	0	0	0	0.047	0	0	0.604	0.606
IL18	ICAM1	9606.ENSP00000280357	9606.ENSP00000264832	0	0	0	0	0.042	0	0	0.673	0.673
IL18	DPP4	9606.ENSP00000280357	9606.ENSP00000353731	0	0	0	0	0.104	0	0	0.378	0.419
IL18	PTGS1	9606.ENSP00000280357	9606.ENSP00000354612	0	0	0	0	0.056	0	0	0.438	0.446
IL18	TYK2	9606.ENSP00000280357	9606.ENSP00000431885	0	0	0	0	0.059	0	0	0.437	0.448
IL18	CXCR4	9606.ENSP00000280357	9606.ENSP00000386884	0	0	0	0	0	0	0	0.478	0.478
IL18	JAK1	9606.ENSP00000280357	9606.ENSP00000499900	0	0	0	0	0.057	0	0	0.491	0.500
IL18	JAK2	9606.ENSP00000280357	9606.ENSP00000371067	0	0	0	0	0.060	0	0	0.491	0.501
IL18	GATA3	9606.ENSP00000280357	9606.ENSP00000368632	0	0	0	0	0.083	0	0	0.507	0.528
IL18	CTLA4	9606.ENSP00000280357	9606.ENSP00000497102	0	0	0	0	0.074	0	0	0.588	0.602
IL18	TLR1	9606.ENSP00000280357	9606.ENSP00000354932	0	0	0	0	0.095	0	0	0.582	0.606
IL18	STAT1	9606.ENSP00000280357	9606.ENSP00000354394	0	0	0	0	0.059	0	0	0.600	0.607
IL18	CD28	9606.ENSP00000280357	9606.ENSP00000324890	0	0	0	0	0.074	0	0	0.595	0.609
IL18	VCAM1	9606.ENSP00000280357	9606.ENSP00000294728	0	0	0	0	0.044	0	0	0.608	0.609
IL18	FOXP3	9606.ENSP00000280357	9606.ENSP00000365380	0	0	0	0	0.083	0	0	0.620	0.637
IL18	CD40	9606.ENSP00000280357	9606.ENSP00000361359	0	0	0	0	0.068	0	0	0.627	0.638
IL18	CD86	9606.ENSP00000280357	9606.ENSP00000332049	0	0	0	0	0.156	0	0	0.637	0.680
IL18	PTGS2	9606.ENSP00000280357	9606.ENSP00000356438	0	0	0	0	0.059	0	0	0.709	0.714
IL18	CCR5	9606.ENSP00000280357	9606.ENSP00000292303	0	0	0	0	0.067	0	0	0.719	0.726
IL18	ALOX5	9606.ENSP00000280357	9606.ENSP00000363512	0	0	0	0	0.088	0	0.750	0.270	0.819
IL18	IL17A	9606.ENSP00000280357	9606.ENSP00000497968	0	0	0	0	0.067	0	0	0.830	0.835
IL18	TLR4	9606.ENSP00000280357	9606.ENSP00000363089	0	0	0	0	0.068	0	0	0.905	0.908
IL18	CXCL8	9606.ENSP00000280357	9606.ENSP00000306512	0	0	0	0	0.087	0	0.400	0.877	0.926
IL18	IL10	9606.ENSP00000280357	9606.ENSP00000412237	0	0	0	0	0.165	0	0.400	0.917	0.955
IL18	TNF	9606.ENSP00000280357	9606.ENSP00000398698	0	0	0	0	0.049	0	0.400	0.937	0.961
IL18	IL6	9606.ENSP00000280357	9606.ENSP00000385675	0	0	0	0	0	0	0.400	0.953	0.970
IL1A	MIF	9606.ENSP00000263339	9606.ENSP00000215754	0	0	0	0	0	0	0	0.556	0.556
IL1A	TGFB1	9606.ENSP00000263339	9606.ENSP00000221930	0	0	0	0	0.047	0	0	0.763	0.764
IL1A	NFKB1	9606.ENSP00000263339	9606.ENSP00000226574	0	0	0	0	0.176	0	0.400	0.900	0.946
IL1A	IL2	9606.ENSP00000263339	9606.ENSP00000226730	0	0	0	0	0.111	0	0	0.997	0.997
IL1A	IFNG	9606.ENSP00000263339	9606.ENSP00000229135	0	0	0	0	0.166	0	0	0.966	0.971
IL1A	IL12B	9606.ENSP00000263339	9606.ENSP00000231228	0	0	0	0	0.166	0	0.400	0.403	0.675
IL1A	IL4	9606.ENSP00000263339	9606.ENSP00000231449	0	0	0	0	0.111	0	0.400	0.992	0.995
IL1A	TLR2	9606.ENSP00000263339	9606.ENSP00000260010	0	0	0	0	0.081	0	0	0.864	0.870
IL1A	PRKCQ	9606.ENSP00000263339	9606.ENSP00000263125	0	0	0	0	0.062	0	0	0.415	0.427
IL1A	ALOX5	9606.ENSP00000263339	9606.ENSP00000363512	0	0	0	0	0.055	0	0	0.419	0.427
IL1A	DPP4	9606.ENSP00000263339	9606.ENSP00000353731	0	0	0	0	0	0	0	0.430	0.430
IL1A	TYK2	9606.ENSP00000263339	9606.ENSP00000431885	0	0	0	0	0	0	0	0.435	0.435
IL1A	PTGS1	9606.ENSP00000263339	9606.ENSP00000354612	0	0	0	0	0.086	0	0	0.417	0.444
IL1A	GATA3	9606.ENSP00000263339	9606.ENSP00000368632	0	0	0	0	0	0	0	0.447	0.447
IL1A	JAK1	9606.ENSP00000263339	9606.ENSP00000499900	0	0	0	0	0.042	0	0	0.541	0.541
IL1A	JAK2	9606.ENSP00000263339	9606.ENSP00000371067	0	0	0	0	0	0	0	0.567	0.567
IL1A	CCR5	9606.ENSP00000263339	9606.ENSP00000292303	0	0	0	0	0	0	0	0.583	0.583
IL1A	CTLA4	9606.ENSP00000263339	9606.ENSP00000497102	0	0	0	0	0.062	0	0	0.583	0.592
IL1A	TNFAIP3	9606.ENSP00000263339	9606.ENSP00000481570	0	0	0	0	0.206	0.071	0	0.509	0.606
IL1A	TLR1	9606.ENSP00000263339	9606.ENSP00000354932	0	0	0	0	0.079	0	0	0.591	0.607
IL1A	FOXP3	9606.ENSP00000263339	9606.ENSP00000365380	0	0	0	0	0	0	0	0.669	0.669
IL1A	VCAM1	9606.ENSP00000263339	9606.ENSP00000294728	0	0	0	0	0	0	0	0.720	0.720
IL1A	STAT1	9606.ENSP00000263339	9606.ENSP00000354394	0	0	0	0	0.083	0	0	0.730	0.741
IL1A	CXCR4	9606.ENSP00000263339	9606.ENSP00000386884	0	0	0	0	0.103	0	0	0.727	0.745
IL1A	CD80	9606.ENSP00000263339	9606.ENSP00000264246	0	0	0	0	0.116	0	0	0.760	0.778
IL1A	CD28	9606.ENSP00000263339	9606.ENSP00000324890	0	0	0	0	0.055	0	0	0.798	0.800
IL1A	CD40	9606.ENSP00000263339	9606.ENSP00000361359	0	0	0	0	0.076	0	0	0.796	0.803
IL1A	ICAM1	9606.ENSP00000263339	9606.ENSP00000264832	0	0	0	0	0.155	0	0	0.781	0.807
IL1A	PTGS2	9606.ENSP00000263339	9606.ENSP00000356438	0	0	0	0	0.346	0	0	0.741	0.823
IL1A	CD86	9606.ENSP00000263339	9606.ENSP00000332049	0	0	0	0	0.123	0	0	0.808	0.825
IL1A	IL17A	9606.ENSP00000263339	9606.ENSP00000497968	0	0	0	0	0.121	0	0	0.922	0.929
IL1A	IL10	9606.ENSP00000263339	9606.ENSP00000412237	0	0	0	0	0.209	0	0.400	0.944	0.971
IL1A	TLR4	9606.ENSP00000263339	9606.ENSP00000363089	0	0	0	0	0.086	0	0	0.972	0.974
IL1A	CXCL8	9606.ENSP00000263339	9606.ENSP00000306512	0	0	0	0	0.451	0	0.400	0.928	0.974
IL1A	IL6	9606.ENSP00000263339	9606.ENSP00000385675	0	0	0	0	0.376	0	0.400	0.974	0.989
IL1A	TNF	9606.ENSP00000263339	9606.ENSP00000398698	0	0	0	0	0.619	0	0.400	0.976	0.994
IL1A	IL18	9606.ENSP00000263339	9606.ENSP00000280357	0	0	0	0	0.066	0	0.500	0.994	0.997
IL1A	IL1B	9606.ENSP00000263339	9606.ENSP00000263341	0	0	0	0	0.961	0	0.900	0.983	0.999
IL1B	MIF	9606.ENSP00000263341	9606.ENSP00000215754	0	0	0	0	0.042	0	0	0.669	0.670
IL1B	MAPK1	9606.ENSP00000263341	9606.ENSP00000215832	0	0	0	0	0.052	0	0	0.649	0.653
IL1B	TGFB1	9606.ENSP00000263341	9606.ENSP00000221930	0	0	0	0	0.140	0	0	0.924	0.932
IL1B	NFKB1	9606.ENSP00000263341	9606.ENSP00000226574	0	0	0	0	0.200	0	0.900	0.959	0.996
IL1B	IL2	9606.ENSP00000263341	9606.ENSP00000226730	0	0	0	0	0.073	0	0	0.999	0.999
IL1B	IFNG	9606.ENSP00000263341	9606.ENSP00000229135	0	0	0	0	0.273	0	0	0.997	0.998
IL1B	IL12B	9606.ENSP00000263341	9606.ENSP00000231228	0	0	0	0	0.100	0	0.400	0.441	0.672
IL1B	IL4	9606.ENSP00000263341	9606.ENSP00000231449	0	0	0	0	0.072	0	0.400	0.998	0.998
IL1B	TLR2	9606.ENSP00000263341	9606.ENSP00000260010	0	0	0	0	0.259	0	0	0.960	0.969
IL1B	IL1A	9606.ENSP00000263341	9606.ENSP00000263339	0	0	0	0	0.961	0	0.900	0.983	0.999
IL1B	PTPN22	9606.ENSP00000263341	9606.ENSP00000352833	0	0	0	0	0.080	0	0	0.403	0.427
IL1B	CD14	9606.ENSP00000263341	9606.ENSP00000385519	0	0	0	0	0.196	0	0	0.360	0.463
IL1B	PPIA	9606.ENSP00000263341	9606.ENSP00000419425	0	0	0	0	0.083	0	0	0.445	0.469
IL1B	PADI4	9606.ENSP00000263341	9606.ENSP00000364597	0	0	0	0	0.067	0	0	0.473	0.487
IL1B	JAK3	9606.ENSP00000263341	9606.ENSP00000432511	0	0	0	0	0.111	0	0	0.488	0.526
IL1B	HMGCR	9606.ENSP00000263341	9606.ENSP00000287936	0	0	0	0	0	0	0	0.543	0.543
IL1B	TYK2	9606.ENSP00000263341	9606.ENSP00000431885	0	0	0	0	0.087	0	0	0.530	0.552
IL1B	DPP4	9606.ENSP00000263341	9606.ENSP00000353731	0	0	0	0	0	0	0	0.581	0.581
IL1B	GATA3	9606.ENSP00000263341	9606.ENSP00000368632	0	0	0	0	0	0	0	0.596	0.596
IL1B	ALOX5	9606.ENSP00000263341	9606.ENSP00000363512	0	0	0	0	0.141	0	0	0.577	0.621
IL1B	JAK1	9606.ENSP00000263341	9606.ENSP00000499900	0	0	0	0	0.079	0	0	0.629	0.644
IL1B	CTLA4	9606.ENSP00000263341	9606.ENSP00000497102	0	0	0	0	0.082	0	0	0.663	0.677
IL1B	PTGS1	9606.ENSP00000263341	9606.ENSP00000354612	0	0	0	0	0.166	0	0	0.711	0.748
IL1B	TNFAIP3	9606.ENSP00000263341	9606.ENSP00000481570	0	0	0	0	0.457	0.095	0	0.593	0.782
IL1B	JAK2	9606.ENSP00000263341	9606.ENSP00000371067	0	0	0	0	0.110	0	0	0.790	0.806
IL1B	CD28	9606.ENSP00000263341	9606.ENSP00000324890	0	0	0	0	0.083	0	0	0.800	0.808
IL1B	CCR5	9606.ENSP00000263341	9606.ENSP00000292303	0	0	0	0	0.165	0	0	0.800	0.826
IL1B	VCAM1	9606.ENSP00000263341	9606.ENSP00000294728	0	0	0	0	0.089	0	0	0.821	0.830
IL1B	CXCR4	9606.ENSP00000263341	9606.ENSP00000386884	0	0	0	0	0.128	0	0	0.821	0.838
IL1B	TLR1	9606.ENSP00000263341	9606.ENSP00000354932	0	0	0	0	0.217	0	0	0.807	0.842
IL1B	FOXP3	9606.ENSP00000263341	9606.ENSP00000365380	0	0	0	0	0	0	0	0.843	0.843
IL1B	STAT1	9606.ENSP00000263341	9606.ENSP00000354394	0	0	0	0	0.107	0	0	0.834	0.846
IL1B	CD80	9606.ENSP00000263341	9606.ENSP00000264246	0	0	0	0	0.141	0	0	0.838	0.855
IL1B	CD86	9606.ENSP00000263341	9606.ENSP00000332049	0	0	0	0	0.283	0	0	0.817	0.863
IL1B	ICAM1	9606.ENSP00000263341	9606.ENSP00000264832	0	0	0	0	0.271	0	0	0.885	0.912
IL1B	CD40	9606.ENSP00000263341	9606.ENSP00000361359	0	0	0	0	0.133	0	0	0.944	0.949
IL1B	IL17A	9606.ENSP00000263341	9606.ENSP00000497968	0	0	0	0	0.094	0	0	0.960	0.962
IL1B	PTGS2	9606.ENSP00000263341	9606.ENSP00000356438	0	0	0	0	0.656	0	0	0.928	0.974
IL1B	TLR4	9606.ENSP00000263341	9606.ENSP00000363089	0	0	0	0	0.181	0	0	0.984	0.986
IL1B	IL18	9606.ENSP00000263341	9606.ENSP00000280357	0	0	0	0	0.095	0.312	0.500	0.972	0.990
IL1B	IL10	9606.ENSP00000263341	9606.ENSP00000412237	0	0	0	0	0.409	0	0.400	0.978	0.991
IL1B	CXCL8	9606.ENSP00000263341	9606.ENSP00000306512	0	0	0	0	0.776	0	0.400	0.962	0.994
IL1B	IL6	9606.ENSP00000263341	9606.ENSP00000385675	0	0	0	0	0.515	0	0.400	0.989	0.996
IL1B	TNF	9606.ENSP00000263341	9606.ENSP00000398698	0	0	0	0	0.616	0	0.400	0.993	0.998
IL2	MIF	9606.ENSP00000226730	9606.ENSP00000215754	0	0	0	0	0.063	0	0	0.478	0.490
IL2	MAPK1	9606.ENSP00000226730	9606.ENSP00000215832	0	0	0	0	0.058	0.045	0	0.398	0.411
IL2	TGFB1	9606.ENSP00000226730	9606.ENSP00000221930	0	0	0	0	0	0	0	0.763	0.763
IL2	NFKB1	9606.ENSP00000226730	9606.ENSP00000226574	0	0	0	0	0.055	0.046	0	0.800	0.804
IL2	PTPN2	9606.ENSP00000226730	9606.ENSP00000311857	0	0	0	0	0.048	0	0	0.430	0.434
IL2	IL12B	9606.ENSP00000226730	9606.ENSP00000231228	0	0	0	0	0.136	0	0	0.392	0.453
IL2	DHFR	9606.ENSP00000226730	9606.ENSP00000396308	0.057	0	0	0	0.103	0	0	0.408	0.455
