#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
IL18	IL1B	9606.ENSP00000280357	9606.ENSP00000263341	0	0	0	0	0.095	0.312	0.500	0.972	0.990
IL18	PTGS1	9606.ENSP00000280357	9606.ENSP00000354612	0	0	0	0	0.056	0	0	0.438	0.446
IL18	TYK2	9606.ENSP00000280357	9606.ENSP00000431885	0	0	0	0	0.059	0	0	0.437	0.448
IL18	JAK1	9606.ENSP00000280357	9606.ENSP00000499900	0	0	0	0	0.057	0	0	0.491	0.500
IL18	JAK2	9606.ENSP00000280357	9606.ENSP00000371067	0	0	0	0	0.060	0	0	0.491	0.501
IL18	TLR1	9606.ENSP00000280357	9606.ENSP00000354932	0	0	0	0	0.095	0	0	0.582	0.606
IL18	STAT1	9606.ENSP00000280357	9606.ENSP00000354394	0	0	0	0	0.059	0	0	0.600	0.607
IL18	VCAM1	9606.ENSP00000280357	9606.ENSP00000294728	0	0	0	0	0.044	0	0	0.608	0.609
IL18	PTGS2	9606.ENSP00000280357	9606.ENSP00000356438	0	0	0	0	0.059	0	0	0.709	0.714
IL18	TLR4	9606.ENSP00000280357	9606.ENSP00000363089	0	0	0	0	0.068	0	0	0.905	0.908
IL18	TNF	9606.ENSP00000280357	9606.ENSP00000398698	0	0	0	0	0.049	0	0.400	0.937	0.961
IL18	IL6	9606.ENSP00000280357	9606.ENSP00000385675	0	0	0	0	0	0	0.400	0.953	0.970
IL1A	MIF	9606.ENSP00000263339	9606.ENSP00000215754	0	0	0	0	0	0	0	0.556	0.556
IL1A	TGFB1	9606.ENSP00000263339	9606.ENSP00000221930	0	0	0	0	0.047	0	0	0.763	0.764
IL1A	NFKB1	9606.ENSP00000263339	9606.ENSP00000226574	0	0	0	0	0.176	0	0.400	0.900	0.946
IL1A	IL2	9606.ENSP00000263339	9606.ENSP00000226730	0	0	0	0	0.111	0	0	0.997	0.997
IL1A	IL4	9606.ENSP00000263339	9606.ENSP00000231449	0	0	0	0	0.111	0	0.400	0.992	0.995
IL1A	TLR2	9606.ENSP00000263339	9606.ENSP00000260010	0	0	0	0	0.081	0	0	0.864	0.870
IL1A	PRKCQ	9606.ENSP00000263339	9606.ENSP00000263125	0	0	0	0	0.062	0	0	0.415	0.427
IL1A	TYK2	9606.ENSP00000263339	9606.ENSP00000431885	0	0	0	0	0	0	0	0.435	0.435
IL1A	PTGS1	9606.ENSP00000263339	9606.ENSP00000354612	0	0	0	0	0.086	0	0	0.417	0.444
IL1A	JAK1	9606.ENSP00000263339	9606.ENSP00000499900	0	0	0	0	0.042	0	0	0.541	0.541
IL1A	JAK2	9606.ENSP00000263339	9606.ENSP00000371067	0	0	0	0	0	0	0	0.567	0.567
IL1A	TNFAIP3	9606.ENSP00000263339	9606.ENSP00000481570	0	0	0	0	0.206	0.071	0	0.509	0.606
IL1A	TLR1	9606.ENSP00000263339	9606.ENSP00000354932	0	0	0	0	0.079	0	0	0.591	0.607
IL1A	VCAM1	9606.ENSP00000263339	9606.ENSP00000294728	0	0	0	0	0	0	0	0.720	0.720
IL1A	STAT1	9606.ENSP00000263339	9606.ENSP00000354394	0	0	0	0	0.083	0	0	0.730	0.741
IL1A	PTGS2	9606.ENSP00000263339	9606.ENSP00000356438	0	0	0	0	0.346	0	0	0.741	0.823
IL1A	TLR4	9606.ENSP00000263339	9606.ENSP00000363089	0	0	0	0	0.086	0	0	0.972	0.974
IL1A	IL6	9606.ENSP00000263339	9606.ENSP00000385675	0	0	0	0	0.376	0	0.400	0.974	0.989
IL1A	TNF	9606.ENSP00000263339	9606.ENSP00000398698	0	0	0	0	0.619	0	0.400	0.976	0.994
IL1A	IL1B	9606.ENSP00000263339	9606.ENSP00000263341	0	0	0	0	0.961	0	0.900	0.983	0.999
IL1B	MIF	9606.ENSP00000263341	9606.ENSP00000215754	0	0	0	0	0.042	0	0	0.669	0.670
IL1B	MAPK1	9606.ENSP00000263341	9606.ENSP00000215832	0	0	0	0	0.052	0	0	0.649	0.653
IL1B	TGFB1	9606.ENSP00000263341	9606.ENSP00000221930	0	0	0	0	0.140	0	0	0.924	0.932
IL1B	NFKB1	9606.ENSP00000263341	9606.ENSP00000226574	0	0	0	0	0.200	0	0.900	0.959	0.996
IL1B	IL2	9606.ENSP00000263341	9606.ENSP00000226730	0	0	0	0	0.073	0	0	0.999	0.999
IL1B	IL4	9606.ENSP00000263341	9606.ENSP00000231449	0	0	0	0	0.072	0	0.400	0.998	0.998
IL1B	TLR2	9606.ENSP00000263341	9606.ENSP00000260010	0	0	0	0	0.259	0	0	0.960	0.969
IL1B	PTPN22	9606.ENSP00000263341	9606.ENSP00000352833	0	0	0	0	0.080	0	0	0.403	0.427
IL1B	PPIA	9606.ENSP00000263341	9606.ENSP00000419425	0	0	0	0	0.083	0	0	0.445	0.469
IL1B	PADI4	9606.ENSP00000263341	9606.ENSP00000364597	0	0	0	0	0.067	0	0	0.473	0.487
IL1B	JAK3	9606.ENSP00000263341	9606.ENSP00000432511	0	0	0	0	0.111	0	0	0.488	0.526
IL1B	TYK2	9606.ENSP00000263341	9606.ENSP00000431885	0	0	0	0	0.087	0	0	0.530	0.552
IL1B	JAK1	9606.ENSP00000263341	9606.ENSP00000499900	0	0	0	0	0.079	0	0	0.629	0.644
IL1B	PTGS1	9606.ENSP00000263341	9606.ENSP00000354612	0	0	0	0	0.166	0	0	0.711	0.748
IL1B	TNFAIP3	9606.ENSP00000263341	9606.ENSP00000481570	0	0	0	0	0.457	0.095	0	0.593	0.782
IL1B	JAK2	9606.ENSP00000263341	9606.ENSP00000371067	0	0	0	0	0.110	0	0	0.790	0.806
IL1B	VCAM1	9606.ENSP00000263341	9606.ENSP00000294728	0	0	0	0	0.089	0	0	0.821	0.830
IL1B	TLR1	9606.ENSP00000263341	9606.ENSP00000354932	0	0	0	0	0.217	0	0	0.807	0.842
IL1B	STAT1	9606.ENSP00000263341	9606.ENSP00000354394	0	0	0	0	0.107	0	0	0.834	0.846
IL1B	PTGS2	9606.ENSP00000263341	9606.ENSP00000356438	0	0	0	0	0.656	0	0	0.928	0.974
IL1B	TLR4	9606.ENSP00000263341	9606.ENSP00000363089	0	0	0	0	0.181	0	0	0.984	0.986
IL1B	IL6	9606.ENSP00000263341	9606.ENSP00000385675	0	0	0	0	0.515	0	0.400	0.989	0.996
IL1B	TNF	9606.ENSP00000263341	9606.ENSP00000398698	0	0	0	0	0.616	0	0.400	0.993	0.998
IL2	MIF	9606.ENSP00000226730	9606.ENSP00000215754	0	0	0	0	0.063	0	0	0.478	0.490
IL2	MAPK1	9606.ENSP00000226730	9606.ENSP00000215832	0	0	0	0	0.058	0.045	0	0.398	0.411
IL2	TGFB1	9606.ENSP00000226730	9606.ENSP00000221930	0	0	0	0	0	0	0	0.763	0.763
IL2	NFKB1	9606.ENSP00000226730	9606.ENSP00000226574	0	0	0	0	0.055	0.046	0	0.800	0.804
IL2	PTPN2	9606.ENSP00000226730	9606.ENSP00000311857	0	0	0	0	0.048	0	0	0.430	0.434
IL2	TLR1	9606.ENSP00000226730	9606.ENSP00000354932	0	0	0	0	0	0	0	0.491	0.491
IL2	PRKCQ	9606.ENSP00000226730	9606.ENSP00000263125	0	0	0	0	0.045	0	0	0.492	0.494
IL2	PTPN22	9606.ENSP00000226730	9606.ENSP00000352833	0	0	0	0	0.062	0	0	0.507	0.517
IL2	PTGS2	9606.ENSP00000226730	9606.ENSP00000356438	0	0	0	0	0.043	0	0	0.606	0.607
IL2	VCAM1	9606.ENSP00000226730	9606.ENSP00000294728	0	0	0	0	0.056	0.069	0	0.607	0.624
IL2	TLR2	9606.ENSP00000226730	9606.ENSP00000260010	0	0	0	0	0	0	0	0.670	0.670
IL2	TYK2	9606.ENSP00000226730	9606.ENSP00000431885	0	0	0	0	0	0	0	0.700	0.700
IL2	TLR4	9606.ENSP00000226730	9606.ENSP00000363089	0	0	0	0	0	0	0	0.731	0.731
IL2	STAT1	9606.ENSP00000226730	9606.ENSP00000354394	0	0	0	0	0.062	0	0	0.793	0.797
IL2	JAK2	9606.ENSP00000226730	9606.ENSP00000371067	0	0	0	0	0.042	0	0.650	0.715	0.896
IL2	TNF	9606.ENSP00000226730	9606.ENSP00000398698	0	0	0	0	0.072	0	0	0.955	0.957
IL2	JAK1	9606.ENSP00000226730	9606.ENSP00000499900	0	0	0	0	0	0	0.900	0.898	0.989
IL2	IL4	9606.ENSP00000226730	9606.ENSP00000231449	0	0	0	0	0.432	0	0	0.999	0.999
IL2	IL6	9606.ENSP00000226730	9606.ENSP00000385675	0	0	0	0	0.055	0	0	0.999	0.999
IL2	JAK3	9606.ENSP00000226730	9606.ENSP00000432511	0	0	0	0	0.042	0	0.900	0.996	0.999
IL4	MIF	9606.ENSP00000231449	9606.ENSP00000215754	0	0	0	0	0	0	0	0.507	0.507
IL4	MAPK1	9606.ENSP00000231449	9606.ENSP00000215832	0	0	0	0	0.060	0.060	0	0.509	0.528
IL4	TGFB1	9606.ENSP00000231449	9606.ENSP00000221930	0	0	0	0	0.056	0	0	0.850	0.852
IL4	NFKB1	9606.ENSP00000231449	9606.ENSP00000226574	0	0	0	0	0.045	0	0	0.800	0.800
IL4	VCAM1	9606.ENSP00000231449	9606.ENSP00000294728	0	0	0	0	0	0	0	0.666	0.666
IL4	TLR1	9606.ENSP00000231449	9606.ENSP00000354932	0	0	0	0	0	0	0	0.700	0.700
IL4	PTGS2	9606.ENSP00000231449	9606.ENSP00000356438	0	0	0	0	0.049	0	0	0.763	0.764
IL4	TLR2	9606.ENSP00000231449	9606.ENSP00000260010	0	0	0	0	0	0	0	0.834	0.834
IL4	TYK2	9606.ENSP00000231449	9606.ENSP00000431885	0	0	0	0	0	0	0.500	0.705	0.846
IL4	JAK2	9606.ENSP00000231449	9606.ENSP00000371067	0	0	0	0	0	0	0.650	0.607	0.856
IL4	TLR4	9606.ENSP00000231449	9606.ENSP00000363089	0	0	0	0	0	0	0	0.869	0.869
IL4	STAT1	9606.ENSP00000231449	9606.ENSP00000354394	0	0	0	0	0	0	0	0.891	0.891
IL4	TNF	9606.ENSP00000231449	9606.ENSP00000398698	0	0	0	0	0.055	0	0.400	0.963	0.977
IL4	IL6	9606.ENSP00000231449	9606.ENSP00000385675	0	0	0	0	0.044	0	0.400	0.978	0.986
IL4	JAK1	9606.ENSP00000231449	9606.ENSP00000499900	0	0	0	0	0	0	0.900	0.978	0.997
IL4	JAK3	9606.ENSP00000231449	9606.ENSP00000432511	0	0	0	0	0	0	0.900	0.986	0.998
IL6	MIF	9606.ENSP00000385675	9606.ENSP00000215754	0	0	0	0	0.043	0	0	0.708	0.708
IL6	MAPK1	9606.ENSP00000385675	9606.ENSP00000215832	0	0	0	0	0.055	0	0.400	0.897	0.936
IL6	TGFB1	9606.ENSP00000385675	9606.ENSP00000221930	0	0	0	0	0.106	0	0.400	0.932	0.960
IL6	NFKB1	9606.ENSP00000385675	9606.ENSP00000226574	0	0	0	0	0.176	0	0.900	0.942	0.994
IL6	TLR2	9606.ENSP00000385675	9606.ENSP00000260010	0	0	0	0	0.099	0	0	0.938	0.942
IL6	VCAM1	9606.ENSP00000385675	9606.ENSP00000294728	0	0	0	0	0.171	0	0	0.909	0.921
IL6	PTPN2	9606.ENSP00000385675	9606.ENSP00000311857	0	0	0	0	0.100	0	0	0.536	0.564
IL6	PTPN22	9606.ENSP00000385675	9606.ENSP00000352833	0	0	0	0	0.062	0	0	0.417	0.429
IL6	STAT1	9606.ENSP00000385675	9606.ENSP00000354394	0	0	0	0	0.110	0.087	0.500	0.941	0.972
IL6	PTGS1	9606.ENSP00000385675	9606.ENSP00000354612	0	0	0	0	0.131	0	0	0.678	0.708
IL6	TLR1	9606.ENSP00000385675	9606.ENSP00000354932	0	0	0	0	0.088	0	0	0.884	0.889
IL6	PTGS2	9606.ENSP00000385675	9606.ENSP00000356438	0	0	0	0	0.484	0	0	0.926	0.960
IL6	TLR4	9606.ENSP00000385675	9606.ENSP00000363089	0	0	0	0	0.104	0	0	0.971	0.973
IL6	PADI4	9606.ENSP00000385675	9606.ENSP00000364597	0	0	0	0	0	0	0	0.445	0.445
IL6	JAK2	9606.ENSP00000385675	9606.ENSP00000371067	0	0	0	0	0.092	0	0.900	0.952	0.995
IL6	PPIA	9606.ENSP00000385675	9606.ENSP00000419425	0	0	0	0	0.057	0	0	0.448	0.457
IL6	TNFAIP3	9606.ENSP00000385675	9606.ENSP00000481570	0	0	0	0	0.420	0	0	0.721	0.831
IL6	JAK3	9606.ENSP00000385675	9606.ENSP00000432511	0	0	0	0	0.067	0	0.650	0.757	0.914
IL6	TYK2	9606.ENSP00000385675	9606.ENSP00000431885	0	0	0	0	0.104	0	0.500	0.972	0.986
IL6	TNF	9606.ENSP00000385675	9606.ENSP00000398698	0	0	0	0	0.261	0	0.400	0.989	0.994
IL6	JAK1	9606.ENSP00000385675	9606.ENSP00000499900	0	0	0	0	0.077	0.224	0.900	0.960	0.996
JAK1	MAPK1	9606.ENSP00000499900	9606.ENSP00000215832	0	0	0	0.607	0.130	0.110	0.400	0.516	0.745
JAK1	TGFB1	9606.ENSP00000499900	9606.ENSP00000221930	0	0	0	0	0.082	0.126	0	0.439	0.511
JAK1	NFKB1	9606.ENSP00000499900	9606.ENSP00000226574	0	0	0	0	0.154	0.235	0	0.537	0.675
JAK1	TLR2	9606.ENSP00000499900	9606.ENSP00000260010	0	0	0	0	0.114	0.100	0	0.400	0.480
JAK1	PTPN2	9606.ENSP00000499900	9606.ENSP00000311857	0	0	0	0	0.074	0.097	0.900	0.592	0.961
JAK1	PTPN22	9606.ENSP00000499900	9606.ENSP00000352833	0	0	0	0	0.100	0.097	0	0.838	0.857
JAK1	STAT1	9606.ENSP00000499900	9606.ENSP00000354394	0	0	0	0	0.091	0.875	0.900	0.999	0.999
JAK1	PTGS2	9606.ENSP00000499900	9606.ENSP00000356438	0	0	0	0	0.101	0	0	0.367	0.407
JAK1	TLR4	9606.ENSP00000499900	9606.ENSP00000363089	0	0	0	0	0.126	0.100	0	0.621	0.676
JAK1	JAK2	9606.ENSP00000499900	9606.ENSP00000371067	0	0	0	0.908	0.113	0.510	0.900	0.982	0.999
JAK1	TNF	9606.ENSP00000499900	9606.ENSP00000398698	0	0	0	0	0.096	0.490	0	0.658	0.828
JAK1	TYK2	9606.ENSP00000499900	9606.ENSP00000431885	0	0	0.070	0.923	0.049	0.292	0.900	0.983	0.998
JAK1	JAK3	9606.ENSP00000499900	9606.ENSP00000432511	0	0	0	0.888	0.057	0.510	0.900	0.983	0.999
JAK2	MAPK1	9606.ENSP00000371067	9606.ENSP00000215832	0	0	0	0.605	0.112	0.110	0.500	0.540	0.794
JAK2	TGFB1	9606.ENSP00000371067	9606.ENSP00000221930	0	0	0	0	0.081	0.126	0	0.534	0.594
JAK2	NFKB1	9606.ENSP00000371067	9606.ENSP00000226574	0	0	0	0	0.128	0.095	0	0.601	0.657
JAK2	TLR2	9606.ENSP00000371067	9606.ENSP00000260010	0	0	0	0	0.157	0.100	0	0.434	0.533
JAK2	VCAM1	9606.ENSP00000371067	9606.ENSP00000294728	0	0	0	0	0.078	0.102	0	0.422	0.480
JAK2	PTPN2	9606.ENSP00000371067	9606.ENSP00000311857	0	0	0	0	0.119	0.097	0.900	0.532	0.957
JAK2	STAT1	9606.ENSP00000371067	9606.ENSP00000354394	0	0	0	0	0.242	0.838	0.900	0.996	0.999
JAK2	PTGS2	9606.ENSP00000371067	9606.ENSP00000356438	0	0	0	0	0.122	0	0	0.484	0.528
JAK2	TLR4	9606.ENSP00000371067	9606.ENSP00000363089	0	0	0	0	0.180	0.100	0	0.741	0.793
JAK2	TNFAIP3	9606.ENSP00000371067	9606.ENSP00000481570	0	0	0	0	0.140	0.066	0	0.331	0.416
JAK2	PPIA	9606.ENSP00000371067	9606.ENSP00000419425	0	0	0	0	0.068	0.348	0	0.178	0.457
JAK2	TNF	9606.ENSP00000371067	9606.ENSP00000398698	0	0	0	0	0.118	0.057	0	0.780	0.801
JAK2	JAK3	9606.ENSP00000371067	9606.ENSP00000432511	0	0	0.057	0.941	0.045	0.292	0.900	0.681	0.975
JAK2	TYK2	9606.ENSP00000371067	9606.ENSP00000431885	0	0	0.071	0.877	0.089	0.292	0.800	0.982	0.997
JAK3	TGFB1	9606.ENSP00000432511	9606.ENSP00000221930	0	0	0	0	0.125	0.126	0	0.325	0.438
JAK3	NFKB1	9606.ENSP00000432511	9606.ENSP00000226574	0	0	0	0	0.109	0.095	0	0.409	0.482
JAK3	PTPN2	9606.ENSP00000432511	9606.ENSP00000311857	0	0	0	0	0.093	0.097	0.900	0.689	0.971
JAK3	STAT1	9606.ENSP00000432511	9606.ENSP00000354394	0	0	0	0	0.079	0.285	0.900	0.903	0.992
JAK3	TLR4	9606.ENSP00000432511	9606.ENSP00000363089	0	0	0	0	0.103	0.100	0	0.332	0.414
JAK3	TNF	9606.ENSP00000432511	9606.ENSP00000398698	0	0	0	0	0.118	0.057	0	0.517	0.563
JAK3	TYK2	9606.ENSP00000432511	9606.ENSP00000431885	0	0	0.066	0.866	0.085	0.292	0	0.864	0.906
MAPK1	TGFB1	9606.ENSP00000215832	9606.ENSP00000221930	0	0	0	0	0.083	0.047	0	0.455	0.482
MAPK1	TYK2	9606.ENSP00000215832	9606.ENSP00000431885	0	0	0	0.595	0.100	0.110	0.400	0.156	0.540
MAPK1	TLR4	9606.ENSP00000215832	9606.ENSP00000363089	0	0	0	0	0.122	0.041	0	0.570	0.606
MAPK1	VCAM1	9606.ENSP00000215832	9606.ENSP00000294728	0	0	0	0	0	0.046	0	0.670	0.671
MAPK1	TNF	9606.ENSP00000215832	9606.ENSP00000398698	0	0	0	0	0.083	0	0	0.746	0.757
MAPK1	PTGS2	9606.ENSP00000215832	9606.ENSP00000356438	0	0	0	0	0.106	0.052	0	0.762	0.780
MAPK1	NFKB1	9606.ENSP00000215832	9606.ENSP00000226574	0	0	0	0	0.060	0.072	0	0.778	0.790
MAPK1	STAT1	9606.ENSP00000215832	9606.ENSP00000354394	0	0	0	0	0.090	0.091	0.900	0.471	0.950
MIF	VCAM1	9606.ENSP00000215754	9606.ENSP00000294728	0	0	0	0	0	0.046	0	0.418	0.421
MIF	TGFB1	9606.ENSP00000215754	9606.ENSP00000221930	0	0	0	0	0	0	0	0.434	0.434
MIF	PTGS2	9606.ENSP00000215754	9606.ENSP00000356438	0	0	0	0	0	0	0	0.443	0.443
MIF	PPIA	9606.ENSP00000215754	9606.ENSP00000419425	0	0	0	0	0.265	0.047	0	0.292	0.461
MIF	TLR4	9606.ENSP00000215754	9606.ENSP00000363089	0	0	0	0	0	0	0	0.519	0.519
MIF	TNF	9606.ENSP00000215754	9606.ENSP00000398698	0	0	0	0	0	0	0	0.656	0.656
NFKB1	TGFB1	9606.ENSP00000226574	9606.ENSP00000221930	0	0	0	0	0.126	0	0	0.683	0.711
NFKB1	PTGS1	9606.ENSP00000226574	9606.ENSP00000354612	0	0	0	0	0.098	0	0	0.381	0.418
NFKB1	TYK2	9606.ENSP00000226574	9606.ENSP00000431885	0	0	0	0	0.084	0.095	0	0.446	0.501
NFKB1	VCAM1	9606.ENSP00000226574	9606.ENSP00000294728	0	0	0	0	0.107	0	0	0.752	0.769
NFKB1	TLR1	9606.ENSP00000226574	9606.ENSP00000354932	0	0	0	0	0.145	0.093	0	0.727	0.770
NFKB1	PTGS2	9606.ENSP00000226574	9606.ENSP00000356438	0	0	0	0	0.100	0.203	0	0.798	0.842
NFKB1	TNFAIP3	9606.ENSP00000226574	9606.ENSP00000481570	0	0	0	0	0.285	0.297	0	0.832	0.908
NFKB1	STAT1	9606.ENSP00000226574	9606.ENSP00000354394	0	0	0	0	0.129	0.045	0	0.918	0.926
NFKB1	PRKCQ	9606.ENSP00000226574	9606.ENSP00000263125	0	0	0	0	0.062	0.062	0.900	0.536	0.953
NFKB1	TLR2	9606.ENSP00000226574	9606.ENSP00000260010	0	0	0	0	0.167	0.093	0.900	0.910	0.992
NFKB1	TLR4	9606.ENSP00000226574	9606.ENSP00000363089	0	0	0	0	0.116	0.093	0.900	0.932	0.993
NFKB1	TNF	9606.ENSP00000226574	9606.ENSP00000398698	0	0	0	0	0.194	0	0.900	0.995	0.999
PADI4	PTPN22	9606.ENSP00000364597	9606.ENSP00000352833	0	0	0	0	0.064	0	0	0.864	0.867
PADI4	TLR4	9606.ENSP00000364597	9606.ENSP00000363089	0	0	0	0	0.067	0	0	0.447	0.461
PADI4	TNF	9606.ENSP00000364597	9606.ENSP00000398698	0	0	0	0	0.059	0	0	0.479	0.488
PADI4	TNFAIP3	9606.ENSP00000364597	9606.ENSP00000481570	0	0	0	0	0.042	0	0	0.585	0.585
PPIA	TNF	9606.ENSP00000419425	9606.ENSP00000398698	0	0	0	0	0.056	0	0	0.449	0.457
PRKCQ	TNFAIP3	9606.ENSP00000263125	9606.ENSP00000481570	0	0	0	0	0.095	0	0	0.400	0.434
PRKCQ	PTPN22	9606.ENSP00000263125	9606.ENSP00000352833	0	0	0	0	0.091	0.052	0	0.425	0.461
PRKCQ	PTPN2	9606.ENSP00000263125	9606.ENSP00000311857	0	0	0	0	0.055	0.052	0	0.481	0.495
PTGS1	TLR4	9606.ENSP00000354612	9606.ENSP00000363089	0	0	0	0	0.151	0	0	0.378	0.450
PTGS1	TNF	9606.ENSP00000354612	9606.ENSP00000398698	0	0	0	0	0.108	0	0	0.528	0.561
PTGS1	PTGS2	9606.ENSP00000354612	9606.ENSP00000356438	0	0	0.057	0.966	0.157	0.292	0.900	0.192	0.946
PTGS2	TGFB1	9606.ENSP00000356438	9606.ENSP00000221930	0	0	0	0	0.084	0	0	0.673	0.688
PTGS2	TLR2	9606.ENSP00000356438	9606.ENSP00000260010	0	0	0	0	0.150	0	0	0.725	0.756
PTGS2	VCAM1	9606.ENSP00000356438	9606.ENSP00000294728	0	0	0	0	0.053	0	0	0.755	0.758
PTGS2	STAT1	9606.ENSP00000356438	9606.ENSP00000354394	0	0	0	0	0.084	0	0	0.585	0.604
PTGS2	TLR1	9606.ENSP00000356438	9606.ENSP00000354932	0	0	0	0	0.141	0	0	0.356	0.423
PTGS2	TNFAIP3	9606.ENSP00000356438	9606.ENSP00000481570	0	0	0	0	0.264	0	0	0.564	0.666
PTGS2	TLR4	9606.ENSP00000356438	9606.ENSP00000363089	0	0	0	0	0.179	0	0	0.751	0.787
PTGS2	TNF	9606.ENSP00000356438	9606.ENSP00000398698	0	0	0	0	0.185	0	0	0.901	0.916
PTPN2	TYK2	9606.ENSP00000311857	9606.ENSP00000431885	0	0	0	0	0.087	0.097	0.900	0.499	0.953
PTPN2	STAT1	9606.ENSP00000311857	9606.ENSP00000354394	0	0	0	0	0.074	0.525	0.900	0.573	0.978
PTPN22	TLR4	9606.ENSP00000352833	9606.ENSP00000363089	0	0	0	0	0.161	0.113	0	0.309	0.441
PTPN22	TYK2	9606.ENSP00000352833	9606.ENSP00000431885	0	0	0	0	0.063	0.097	0	0.448	0.492
PTPN22	TNF	9606.ENSP00000352833	9606.ENSP00000398698	0	0	0	0	0.141	0	0	0.480	0.534
PTPN22	TNFAIP3	9606.ENSP00000352833	9606.ENSP00000481570	0	0	0	0	0.124	0.045	0	0.788	0.807
STAT1	TGFB1	9606.ENSP00000354394	9606.ENSP00000221930	0	0	0	0	0.055	0.171	0	0.585	0.647
STAT1	TLR2	9606.ENSP00000354394	9606.ENSP00000260010	0	0	0	0	0.140	0.045	0	0.642	0.681
STAT1	VCAM1	9606.ENSP00000354394	9606.ENSP00000294728	0	0	0	0	0.126	0	0.500	0.492	0.758
STAT1	TLR1	9606.ENSP00000354394	9606.ENSP00000354932	0	0	0	0	0.133	0.045	0	0.464	0.518
STAT1	TNFAIP3	9606.ENSP00000354394	9606.ENSP00000481570	0	0	0	0	0.145	0.164	0	0.420	0.549
STAT1	TLR4	9606.ENSP00000354394	9606.ENSP00000363089	0	0	0	0	0.113	0.045	0	0.855	0.867
STAT1	TNF	9606.ENSP00000354394	9606.ENSP00000398698	0	0	0	0	0.121	0	0	0.864	0.875
STAT1	TYK2	9606.ENSP00000354394	9606.ENSP00000431885	0	0	0	0	0.093	0.472	0.900	0.953	0.997
TGFB1	TYK2	9606.ENSP00000221930	9606.ENSP00000431885	0	0	0	0	0.125	0.126	0	0.291	0.410
TGFB1	TLR1	9606.ENSP00000221930	9606.ENSP00000354932	0	0	0	0	0.129	0.045	0	0.378	0.438
TGFB1	VCAM1	9606.ENSP00000221930	9606.ENSP00000294728	0	0	0	0	0	0	0	0.648	0.648
TGFB1	TLR2	9606.ENSP00000221930	9606.ENSP00000260010	0	0	0	0	0.106	0.134	0	0.615	0.676
TGFB1	TLR4	9606.ENSP00000221930	9606.ENSP00000363089	0	0	0	0	0.073	0.045	0	0.710	0.721
TGFB1	TNF	9606.ENSP00000221930	9606.ENSP00000398698	0	0	0	0	0.125	0	0	0.935	0.941
TLR1	TLR2	9606.ENSP00000354932	9606.ENSP00000260010	0	0	0.082	0.763	0.401	0.952	0.900	0.986	0.999
TLR1	TNFAIP3	9606.ENSP00000354932	9606.ENSP00000481570	0	0	0	0	0.169	0	0	0.327	0.417
TLR1	TNF	9606.ENSP00000354932	9606.ENSP00000398698	0	0	0	0	0.187	0	0	0.804	0.834
TLR1	TLR4	9606.ENSP00000354932	9606.ENSP00000363089	0	0	0	0.588	0.370	0.292	0.500	0.985	0.996
TLR2	TYK2	9606.ENSP00000260010	9606.ENSP00000431885	0	0	0	0	0.062	0.100	0	0.348	0.402
TLR2	TNFAIP3	9606.ENSP00000260010	9606.ENSP00000481570	0	0	0	0	0.148	0	0	0.447	0.509
TLR2	VCAM1	9606.ENSP00000260010	9606.ENSP00000294728	0	0	0	0	0.049	0.095	0	0.704	0.723
TLR2	TNF	9606.ENSP00000260010	9606.ENSP00000398698	0	0	0	0	0.184	0	0	0.943	0.951
TLR2	TLR4	9606.ENSP00000260010	9606.ENSP00000363089	0	0	0	0.622	0.369	0	0.900	0.989	0.999
TLR4	VCAM1	9606.ENSP00000363089	9606.ENSP00000294728	0	0	0	0	0.058	0.095	0	0.754	0.772
TLR4	TYK2	9606.ENSP00000363089	9606.ENSP00000431885	0	0	0	0	0.067	0.100	0	0.419	0.470
TLR4	TNFAIP3	9606.ENSP00000363089	9606.ENSP00000481570	0	0	0	0	0.132	0	0	0.491	0.540
TLR4	TNF	9606.ENSP00000363089	9606.ENSP00000398698	0	0	0	0	0.125	0	0	0.966	0.969
TNF	VCAM1	9606.ENSP00000398698	9606.ENSP00000294728	0	0	0	0	0.100	0	0	0.918	0.923
TNF	TYK2	9606.ENSP00000398698	9606.ENSP00000431885	0	0	0	0	0.092	0.057	0	0.718	0.737
TNF	TNFAIP3	9606.ENSP00000398698	9606.ENSP00000481570	0	0	0	0	0.479	0.994	0.500	0.664	0.999
TNFAIP3	TRAF3IP2	9606.ENSP00000481570	9606.ENSP00000345984	0	0	0	0	0.049	0.066	0	0.728	0.737
TNFAIP3	TYK2	9606.ENSP00000481570	9606.ENSP00000431885	0	0	0	0	0.117	0.066	0	0.434	0.492
TRAF3IP2	TYK2	9606.ENSP00000345984	9606.ENSP00000431885	0	0	0	0	0	0	0	0.480	0.480
